sentence_id,source_file,product_id,category,brand,product_name,rating,review_date,original_sentence,translated_sentence,emoji,emoji_sentiment,aspect_keywords,clean_sentence,relevant,text_sentiment,final_sentiment,normalized_sentence,translation_source,emoji_unique,emoji_count,emoji_unique_count,emoji_meaning,emoji_summary,emoji_category,emoji_category_unique,emoji_score,emoji_intensity,relevance_status,relevance_reason,stopword_sentence,token_before,token_after,removed_tokens,primary_aspect,aspect_count,aspect_source,aspect_match_keyword,lemma_sentence,google_translation,text_score,final_score
678,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2022-08-24,value for money,value for money,[],neutral,['price'],value for money,,neutral,neutral,value for money,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,value money,3,2,1,price,1,{'price': 'keyword'},"{'price': ['money', 'value']}",value money,,0.0,0.0
679,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2022-08-24,drink 20 minutes before running and cycling but there seems to be no effect for me,drink 20 minutes before running and cycling but there seems to be no effect for me,[],neutral,['effectiveness'],drink 20 minutes before running and cycling but there seems to be no effect for me,,neutral,neutral,drink 20 minutes before running and cycling but there seems to be no effect for me,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,drink minutes running cycling seems no effect,16,7,9,effectiveness,1,{'effectiveness': 'keyword'},"{'effectiveness': ['cycling', 'running']}",drink minute run cycling seem no effect,,0.0,0.0
680,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2022-08-24,taste still can digestible…better eat panadol and drink coca cola🤣🤣,taste still can digestible…better eat panadol and drink coca cola🤣🤣,"['🤣', '🤣']",positive,['taste'],"taste still can digestible, better eat panadol and drink coca cola",,neutral,neutral,taste still can digestible…better eat panadol and drink coca cola🤣🤣,google,['🤣'],2,1,"['laugh', 'laugh']",['laugh'],"['positive', 'positive']",['positive'],0.55,medium,relevant,General Product Review,"taste still digestible, better eat panadol drink coca cola",11,9,2,taste,1,{'taste': 'keyword'},"{'taste': ['cola', 'taste']}","taste still digestible, good eat panadol drink coca cola",,0.0,0.11000000000000001
684,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2025-07-15,Yeahhhh~~~ so nice~~~ received it just within 2days with packaging nicely,yeahhhh~~~ so nice~~~ received it just within 2days with packaging nicely,[],neutral,['packaging'],yeahh so nice received it just within 2days with packaging nicely,,positive,positive,Yeahhhh~~~ so nice~~~ received it just within 2days with packaging nicely,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,yeahh nice received days packaging nicely,11,6,5,packaging,1,{'packaging': 'keyword'},{'packaging': ['packaging']},yeahh nice receive day packaging nicely,,0.9904844760894775,0.7923875808715821
685,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2021-04-14,Good day,good day,[],neutral,[],good day,,positive,positive,Good day,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,good day,2,2,0,,0,{},{},good day,,0.9016608595848083,0.7213286876678467
687,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2021-04-14,Nicely packed,nicely packed,[],neutral,['packaging'],nicely packed,,positive,positive,Nicely packed,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,nicely packed,2,2,0,packaging,1,{'packaging': 'keyword'},{'packaging': ['packed']},nicely pack,,0.9478389620780945,0.7582711696624757
689,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2021-04-14,Not yet try,not yet try,[],neutral,[],not yet try,,neutral,neutral,Not yet try,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,not yet try,3,3,0,,0,{},{},not yet try,,0.0,0.0
690,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2021-04-14,Will definitely order again,will definitely order again,[],neutral,[],will definitely order again,,positive,positive,Will definitely order again,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,definitely order again,4,3,1,,0,{},{},definitely order again,,0.948316752910614,0.7586534023284912
691,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2021-04-14,Overall very satisfied,overall very satisfied,[],neutral,[],overall very satisfied,,positive,positive,Overall very satisfied,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,overall very satisfied,3,3,0,,0,{},{},overall very satisfied,,0.9521332383155823,0.7617065906524658
694,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2022-12-02,Genuine stuff,genuine stuff,[],neutral,['quality'],genuine stuff,,neutral,neutral,Genuine stuff,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,genuine stuff,2,2,0,quality,1,{'quality': 'keyword'},{'quality': ['genuine']},genuine stuff,,0.0,0.0
695,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2022-12-02,Definitely will repeat order,definitely will repeat order,[],neutral,[],definitely will repeat order,,positive,positive,Definitely will repeat order,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,definitely repeat order,4,3,1,,0,{},{},definitely repeat order,,0.7535461783409119,0.6028369426727296
697,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2024-10-07,Packaging was good,packaging was good,[],neutral,['packaging'],packaging was good,,positive,positive,Packaging was good,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,packaging good,3,2,1,packaging,1,{'packaging': 'keyword'},{'packaging': ['packaging']},packaging good,,0.9033722281455994,0.7226977825164795
702,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2022-06-01,Used the energy gel for my 6hours ride,used the energy gel for my 6hours ride,[],neutral,['effectiveness'],used the energy gel for my 6hours ride,,neutral,neutral,Used the energy gel for my 6hours ride,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,used energy gel hours ride,8,5,3,effectiveness,1,{'effectiveness': 'keyword'},"{'effectiveness': ['energy', 'ride']}",use energy gel hour ride,,0.0,0.0
703,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2022-06-01,Works well,works well,[],neutral,['packaging'],works well,,positive,positive,Works well,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,works well,2,2,0,packaging,1,{'packaging': 'keyword'},{'packaging': ['well']},work well,,0.8686690926551819,0.6949352741241456
704,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2022-06-01,All 3 flavors taste very similar,all 3 flavors taste very similar,[],neutral,['taste'],all 3 flavors taste very similar,,neutral,neutral,All 3 flavors taste very similar,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,flavors taste very similar,6,4,2,taste,1,{'taste': 'keyword'},"{'taste': ['flavors', 'taste']}",flavor taste very similar,,0.0,0.0
705,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2022-06-01,Like a fruity taste,like a fruity taste,[],neutral,['taste'],like a fruity taste,,neutral,neutral,Like a fruity taste,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,like fruity taste,4,3,1,taste,1,{'taste': 'keyword'},{'taste': ['taste']},like fruity taste,,0.0,0.0
707,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2022-11-02,Quality: good taste and no issue with my stomach,quality: good taste and no issue with my stomach,[],neutral,"['quality', 'taste']",quality: good taste and no issue with my stomach,,positive,positive,Quality: good taste and no issue with my stomach,google,[],0,0,[],[],[],[],0.0,none,relevant,Product Attribute,quality: good taste no issue stomach,9,6,3,quality,2,"{'quality': 'explicit', 'taste': 'keyword'}","{'quality': ['quality:'], 'taste': ['taste']}",quality: good taste no issue stomach,,0.8745185732841492,0.6996148586273194
710,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2021-07-06,Free gift also,free gift also,[],neutral,[],free gift also,,positive,positive,Free gift also,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,free gift also,3,3,0,,0,{},{},free gift also,,0.7970065474510193,0.6376052379608155
712,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2021-07-06,Will buying bulk after this,will buying bulk after this,[],neutral,[],will buying bulk after this,,neutral,neutral,Will buying bulk after this,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,buying bulk,5,2,3,,0,{},{},buying bulk,,0.0,0.0
715,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2021-05-05,Really happy with the free gift 👍,really happy with the free gift 👍,['👍'],positive,[],really happy with the free gift,,positive,positive,Really happy with the free gift 👍,google,['👍'],1,1,['approval'],['approval'],['positive'],['positive'],0.5221143473570651,medium,relevant,General Product Review,really happy free gift,6,4,2,,0,{},{},really happy free gift,,0.9815923571586609,0.8896967551983418
719,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2023-12-04,Nice packing,nice packing,[],neutral,[],nice packing,,positive,positive,Nice packing,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,nice packing,2,2,0,,0,{},{},nice packing,,0.8768540024757385,0.7014832019805909
720,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2023-12-04,Quality product,quality product,[],neutral,['quality'],quality product,,positive,positive,Quality product,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,quality product,2,2,0,quality,1,{'quality': 'keyword'},{'quality': ['quality']},quality product,,0.8280247449874878,0.6624197959899902
724,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2022-12-05,Product yang bagus,good product,[],neutral,[],good product,,positive,positive,Product yang bagus,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,good product,2,2,0,,0,{},{},good product,,0.8976125717163086,0.7180900573730469
727,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2021-01-08,Thanks gift for me 🎁🎁🎁🎁,thanks gift for me 🎁🎁🎁🎁,"['🎁', '🎁', '🎁', '🎁']",positive,[],thanks gift for me,,positive,positive,Thanks gift for me 🎁🎁🎁🎁,google,['🎁'],4,1,"['gift', 'gift', 'gift', 'gift']",['gift'],"['positive', 'positive', 'positive', 'positive']",['positive'],0.767361111111111,strong,relevant,General Product Review,thanks gift,4,2,2,,0,{},{},thanks gift,,0.9856363534927368,0.9419813050164118
728,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2021-01-08,I gift you ⭐️⭐️⭐️⭐️⭐️,i gift you ⭐️⭐️⭐️⭐️⭐️,"['⭐', '⭐', '⭐', '⭐', '⭐']",positive,[],i gift you,,positive,positive,I gift you ⭐️⭐️⭐️⭐️⭐️,google,['⭐'],5,1,"['star', 'star', 'star', 'star', 'star']",['star'],"['positive', 'positive', 'positive', 'positive', 'positive']",['positive'],0.5911949685534591,medium,relevant,General Product Review,gift,3,1,2,,0,{},{},gift,,0.8489654660224915,0.797411366528685
731,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2022-12-01,Kali ke dua beli,second time buying,[],neutral,[],second time buying,,neutral,neutral,Kali ke dua beli,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,second time buying,3,3,0,,0,{},{},second time buying,,0.0,0.0
732,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2022-12-01,Rasa perubahan xcpt letih,feel the change xcpt tired,[],neutral,[],feel the change xcpt tired,,neutral,neutral,Rasa perubahan xcpt letih,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,feel change xcpt tired,5,4,1,,0,{},{},feel change xcpt tired,,0.0,0.0
733,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2022-12-01,Nk trry perasa lain,try other seasonings,[],neutral,[],try other seasonings,,neutral,neutral,Nk trry perasa lain,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,try seasonings,3,2,1,,0,{},{},try seasoning,,0.0,0.0
735,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2025-09-15,Quality: instant boost energy,quality: instant boost energy,[],neutral,"['quality', 'effectiveness']",quality: instant boost energy,,positive,positive,Quality: instant boost energy,google,[],0,0,[],[],[],[],0.0,none,relevant,Product Attribute,quality: instant boost energy,4,4,0,quality,2,"{'quality': 'explicit', 'effectiveness': 'keyword'}","{'quality': ['quality:'], 'effectiveness': ['boost', 'energy']}",quality: instant boost energy,,0.8701244592666626,0.6960995674133301
736,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2025-09-15,Taste good,taste good,[],neutral,['taste'],taste good,,positive,positive,Taste good,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,taste good,2,2,0,taste,1,{'taste': 'keyword'},{'taste': ['taste']},taste good,,0.8582251071929932,0.6865800857543946
737,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2025-09-15,Drink this energy gel when hike to kinabalu,drink this energy gel when hike to kinabalu,[],neutral,['effectiveness'],drink this energy gel when hike to kinabalu,,neutral,neutral,Drink this energy gel when hike to kinabalu,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,drink energy gel hike kinabalu,8,5,3,effectiveness,1,{'effectiveness': 'keyword'},{'effectiveness': ['energy']},drink energy gel hike kinabalu,,0.0,0.0
738,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2025-09-15,Instant boost my energy,instant boost my energy,[],neutral,['effectiveness'],instant boost my energy,,positive,positive,Instant boost my energy,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,instant boost energy,4,3,1,effectiveness,1,{'effectiveness': 'keyword'},"{'effectiveness': ['boost', 'energy']}",instant boost energy,,0.8815329074859619,0.7052263259887696
740,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2021-06-15,Ordered on 14/06 and received on 15/06,ordered on 14/06 and received on 15/06,[],neutral,[],ordered on 14/06 and received on 15/06,,neutral,neutral,Ordered on 14/06 and received on 15/06,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,ordered 14/06 received 15/06,7,4,3,,0,{},{},order 14/06 receive 15/06,,0.0,0.0
741,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2021-06-15,Thank you for the free gift too 😊,thank you for the free gift too 😊,['😊'],positive,[],thank you for the free gift too,,positive,positive,Thank you for the free gift too 😊,google,['😊'],1,1,['happy'],['happy'],['positive'],['positive'],0.644695543000627,strong,relevant,General Product Review,thank free gift too,7,4,3,,0,{},{},thank free gift too,,0.9779396653175354,0.9112908408541538
745,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2024-09-13,Harap energy gel ni berkesan,hope this energy gel is effective,[],neutral,['effectiveness'],hope this energy gel is effective,,positive,positive,Harap energy gel ni berkesan,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,hope energy gel effective,6,4,2,effectiveness,1,{'effectiveness': 'keyword'},"{'effectiveness': ['effective', 'energy']}",hope energy gel effective,,0.6885694861412048,0.5508555889129639
746,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2024-10-31,terbaik barang boleh beli,the best thing you can buy,[],neutral,[],the best thing you can buy,,positive,positive,terbaik barang boleh beli,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,best thing buy,6,3,3,,0,{},{},best thing buy,,0.9089468717575073,0.7271574974060059
748,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2024-10-31,dah dapat barang kene komen gini utk dapat coin,"i got the item here, comment like this to get coins",[],neutral,[],"i got the item here, comment like this to get coins",,neutral,neutral,dah dapat barang kene komen gini untuk dapat coin,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,"got item, comment like get coins",11,6,5,,0,{},{},"get item, comment like get coin",,0.0,0.0
752,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2025-01-19,power gel yg sgt bgus,very good power gel,[],neutral,[],very good power gel,,positive,positive,power gel yang sangat bagus,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,very good power gel,4,4,0,,0,{},{},very good power gel,,0.9365413188934326,0.7492330551147461
753,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2025-01-19,sgt2 membantu utk lari an yg jauh tmbh tenaga anda,very helpful to run far and increase your energy,[],neutral,['effectiveness'],very helpful to run far and increase your energy,,positive,positive,sgt2 membantu untuk lari an yang jauh tmbh tenaga anda,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,very helpful run far increase energy,9,6,3,effectiveness,1,{'effectiveness': 'keyword'},"{'effectiveness': ['energy', 'run']}",very helpful run far increase energy,,0.9271512627601624,0.74172101020813
756,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2021-02-10,Tq for the free gift,thank you for the free gift,[],neutral,[],thank you for the free gift,,positive,positive,terima kasih for the free gift,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,thank free gift,6,3,3,,0,{},{},thank free gift,,0.966079592704773,0.7728636741638184
758,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2021-08-03,Item yang dihantar seperti yang diorder,item shipped as ordered,[],neutral,[],item shipped as ordered,,neutral,neutral,Item yang dihantar seperti yang diorder,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,item shipped ordered,4,3,1,,0,{},{},item ship order,,0.0,0.0
759,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2021-08-03,ada 6 free gift,ada 6 free gift,[],neutral,[],ada 6 free gift,,neutral,neutral,ada 6 free gift,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,ada free gift,4,3,1,,0,{},{},ada free gift,,0.0,0.0
764,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2023-05-31,Faster and easier to deal,faster and easier to deal,[],neutral,[],faster and easier to deal,,positive,positive,Faster and easier to deal,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,faster easier deal,5,3,2,,0,{},{},faster easy deal,,0.7723366618156433,0.6178693294525147
766,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2020-10-15,"Order morning, and get it by next morning","order morning, and get it by next morning",[],neutral,[],"order morning, and get it by next morning",,neutral,neutral,"Order morning, and get it by next morning",google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,"order morning, get next morning",8,5,3,,0,{},{},"order morning, get next morning",,0.0,0.0
770,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2020-10-15,Packaging tip top in box covered by bubble wrap,packaging tip top in box covered by bubble wrap,[],neutral,['packaging'],packaging tip top in box covered by bubble wrap,,neutral,neutral,Packaging tip top in box covered by bubble wrap,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,packaging tip top box covered bubble wrap,9,7,2,packaging,1,{'packaging': 'keyword'},"{'packaging': ['box', 'bubble', 'packaging', 'wrap']}",packaging tip top box cover bubble wrap,,0.0,0.0
771,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2020-10-15,Will definitely repeat order,will definitely repeat order,[],neutral,[],will definitely repeat order,,positive,positive,Will definitely repeat order,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,definitely repeat order,4,3,1,,0,{},{},definitely repeat order,,0.7146453261375427,0.5717162609100342
772,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2020-10-15,⭐️⭐️⭐️⭐️⭐️,⭐️⭐️⭐️⭐️⭐️,"['⭐', '⭐', '⭐', '⭐', '⭐']",positive,[],,,positive,positive,⭐️⭐️⭐️⭐️⭐️,google,['⭐'],5,1,"['star', 'star', 'star', 'star', 'star']",['star'],"['positive', 'positive', 'positive', 'positive', 'positive']",['positive'],0.5911949685534591,medium,emoji_review,Emoji Review,,0,0,0,,0,{},{},,,0.6218231320381165,0.615697499341185
776,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2021-09-11,The goods is cheap,the goods is cheap,[],neutral,['price'],the goods is cheap,,neutral,neutral,The goods is cheap,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,goods cheap,4,2,2,price,1,{'price': 'keyword'},{'price': ['cheap']},goods cheap,,0.0,0.0
777,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2021-09-11,Will repeat order,will repeat order,[],neutral,[],will repeat order,,neutral,neutral,Will repeat order,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,repeat order,3,2,1,,0,{},{},repeat order,,0.0,0.0
781,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2022-06-14,Barang terbaik,best stuff,[],neutral,[],best stuff,,positive,positive,Barang terbaik,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,best stuff,2,2,0,,0,{},{},best stuff,,0.9395805597305298,0.7516644477844239
783,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2022-06-14,Expired date semua bulan 10/23,expired date all months 10/23,[],neutral,['expiry'],expired date all months 10/23,,neutral,neutral,Expired date semua bulan 10/23,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,expired date months 10/23,5,4,1,expiry,1,{'expiry': 'keyword'},{'expiry': ['expired']},expired date month 10/23,,0.0,0.0
786,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2024-10-03,Repeat untuk kali ke dua,repeat for the second time,[],neutral,[],repeat for the second time,,neutral,neutral,Repeat untuk kali ke dua,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,repeat second time,5,3,2,,0,{},{},repeat second time,,0.0,0.0
787,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2024-10-03,Sedap,delicious,[],neutral,['taste'],delicious,,positive,positive,Sedap,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,delicious,1,1,0,taste,1,{'taste': 'keyword'},{'taste': ['delicious']},delicious,,0.8796507120132446,0.7037205696105957
788,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2024-10-03,kena dengan tekak,hit the throat,[],neutral,[],hit the throat,,neutral,neutral,kena dengan tekak,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,hit throat,3,2,1,,0,{},{},hit throat,,0.0,0.0
791,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2024-08-11,Keseluruhan diterima dengan baik dan memuaskan,overall well received and satisfactory,[],neutral,['packaging'],overall well received and satisfactory,,positive,positive,Keseluruhan diterima dengan baik dan memuaskan,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,overall well received satisfactory,5,4,1,packaging,1,{'packaging': 'keyword'},{'packaging': ['well']},overall well receive satisfactory,,0.9503560066223145,0.7602848052978516
793,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2021-09-14,Ordered yesterday,ordered yesterday,[],neutral,[],ordered yesterday,,neutral,neutral,Ordered yesterday,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,ordered yesterday,2,2,0,,0,{},{},order yesterday,,0.0,0.0
