sentence_id,source_file,product_id,category,brand,product_name,rating,review_date,original_sentence,translated_sentence,emoji,emoji_sentiment,aspect_keywords,clean_sentence,relevant,text_sentiment,final_sentiment,normalized_sentence,translation_source,emoji_unique,emoji_count,emoji_unique_count,emoji_meaning,emoji_summary,emoji_category,emoji_category_unique,emoji_score,emoji_intensity,relevance_status,relevance_reason,stopword_sentence,token_before,token_after,removed_tokens,primary_aspect,aspect_count,aspect_source,aspect_match_keyword,lemma_sentence,google_translation,text_score,final_score
411,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2025-09-12,Great product I use for all my long runs,Great product I use for all my long runs,[],neutral,[],great product i use for all my long runs,,positive,positive,Great product I use for all my long runs,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,great product use long runs,9,5,4,,0,{},{},great product use long run,,0.9822903275489807,0.7858322620391847
412,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2025-09-12,Recommended to buy,Recommended to buy,[],neutral,[],recommended to buy,,neutral,neutral,Recommended to buy,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,recommended buy,3,2,1,,0,{},{},recommend buy,,0.0,0.0
413,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2024-11-06,Effectiveness: baik,Effectiveness: good,[],neutral,['effectiveness'],effectiveness: good,,positive,positive,Effectiveness: baik,google,[],0,0,[],[],[],[],0.0,none,relevant,Product Attribute,effectiveness: good,2,2,0,effectiveness,1,{'effectiveness': 'explicit'},{'effectiveness': ['effectiveness:']},effectiveness: good,,0.8768972754478455,0.7015178203582764
414,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2024-11-06,Quality: sgt baik,Quality: very good,[],neutral,['quality'],quality: very good,,positive,positive,Quality: sangat baik,google,[],0,0,[],[],[],[],0.0,none,relevant,Product Attribute,quality: very good,3,3,0,quality,1,{'quality': 'explicit'},{'quality': ['quality:']},quality: very good,,0.9654648303985596,0.7723718643188477
415,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2024-11-06,Brg dh smpai dlm kdaan baik,The goods have arrived in good condition,[],neutral,['delivery'],the goods have arrived in good condition,,positive,positive,barang dah sampai dalam kdaan baik,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,goods arrived good condition,7,4,3,delivery,1,{'delivery': 'keyword'},{'delivery': ['arrived']},goods arrive good condition,,0.8833033442497253,0.7066426753997803
416,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2024-11-06,bungkusan wrap kemas penghantran sgt cpt,The package is neatly wrapped and the delivery is very fast,[],neutral,"['delivery', 'packaging']",the package is neatly wrapped and the delivery is very fast,,positive,positive,bungkusan wrap kemas penghantaran sangat cepat,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,package neatly wrapped delivery very fast,11,6,5,delivery,2,"{'delivery': 'keyword', 'packaging': 'keyword'}","{'delivery': ['delivery', 'fast'], 'packaging': ['package', 'wrapped']}",package neatly wrapped delivery very fast,,0.9635799527168274,0.770863962173462
417,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2024-11-06,Terbaik seller,Best seller,[],neutral,['seller'],best seller,,positive,positive,Terbaik seller,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,best seller,2,2,0,seller,1,{'seller': 'keyword'},{'seller': ['seller']},best seller,,0.5195518136024475,0.41564145088195803
418,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2020-12-08,"Seller ni mmg pemurah bg free gift energy bar,layan customer pon pantas dan baik","This seller is really generous with free energy bar gifts, customer service is also appropriate and good",[],neutral,"['effectiveness', 'seller']","this seller is really generous with free energy bar gifts, customer service is also appropriate and good",,positive,positive,"Seller ni memang pemurah bg free gift energy bar,layan customer pun pantas dan baik",google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,"seller really generous free energy bar gifts, customer service also appropriate good",17,12,5,effectiveness,2,"{'effectiveness': 'keyword', 'seller': 'keyword'}","{'effectiveness': ['energy'], 'seller': ['seller', 'service']}","seller really generous free energy bar gift, customer service also appropriate good",,0.9764885902404785,0.7811908721923828
419,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2020-12-08,brg pon cpt sampai,the goods arrived quickly,[],neutral,['delivery'],the goods arrived quickly,,positive,positive,barang pun cepat sampai,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,goods arrived quickly,4,3,1,delivery,1,{'delivery': 'keyword'},{'delivery': ['arrived']},goods arrive quickly,,0.9468625783920288,0.7574900627136231
420,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2020-12-08,akan repeat order lg dan ajak kwn2 beli Sini,will repeat order again and invite women to buy here,[],neutral,[],will repeat order again and invite women to buy here,,neutral,neutral,akan repeat order lg dan ajak kwn2 beli Sini,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,repeat order again invite women buy,10,6,4,,0,{},{},repeat order again invite woman buy,,0.0,0.0
421,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2020-12-08,tqvm,Thank you very much,[],neutral,[],thank you very much,,positive,positive,terima kasih banyak,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,thank very much,4,3,1,,0,{},{},thank very much,,0.954814612865448,0.7638516902923584
422,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2025-11-05,Quality: Best,Quality: Best,[],neutral,['quality'],quality: best,,positive,positive,Quality: Best,google,[],0,0,[],[],[],[],0.0,none,relevant,Product Attribute,quality: best,2,2,0,quality,1,{'quality': 'explicit'},{'quality': ['quality:']},quality: best,,0.9096182584762573,0.727694606781006
423,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2025-11-05,Effectiveness: Paling berkesan,Effectiveness: Most effective,[],neutral,['effectiveness'],effectiveness: most effective,,positive,positive,Effectiveness: Paling berkesan,google,[],0,0,[],[],[],[],0.0,none,relevant,Product Attribute,effectiveness: most effective,3,3,0,effectiveness,1,{'effectiveness': 'explicit'},{'effectiveness': ['effectiveness:']},effectiveness: most effective,,0.6880471706390381,0.5504377365112305
424,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2025-11-05,The best,The best,[],neutral,[],the best,,positive,positive,The best,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,best,2,1,1,,0,{},{},best,,0.923043966293335,0.738435173034668
425,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2025-03-28,Misi mencari flavor yg sedap haha,Mission to find delicious flavors haha,[],neutral,['taste'],mission to find delicious flavors haha,,positive,positive,Misi mencari flavor yang sedap haha,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,mission find delicious flavors haha,6,5,1,taste,1,{'taste': 'keyword'},"{'taste': ['delicious', 'flavors']}",mission find delicious flavor haha,,0.8905993700027466,0.7124794960021973
426,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2025-03-28,Gel works well w me,Gel works well w me,[],neutral,['packaging'],gel works well w me,,positive,positive,Gel works well w me,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,gel works well,5,3,2,packaging,1,{'packaging': 'keyword'},{'packaging': ['well']},gel work well,,0.8524674773216248,0.6819739818572998
427,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2025-03-28,Now looking for the right flavour,Now looking for the right flavour,[],neutral,['taste'],now looking for the right flavour,,neutral,neutral,Now looking for the right flavour,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,looking right flavour,6,3,3,taste,1,{'taste': 'keyword'},{'taste': ['flavour']},look right flavour,,0.0,0.0
428,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2025-03-28,Hahahaha,Hahahaha,[],neutral,[],hahahaha,,positive,positive,Hahahaha,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,hahahaha,1,1,0,,0,{},{},hahahaha,,0.5491920709609985,0.43935365676879884
430,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2025-12-26,Effectiveness: one of the best energy gels in the market and it taste good,Effectiveness: one of the best energy gels in the market and it taste good,[],neutral,"['effectiveness', 'taste']",effectiveness: one of the best energy gels in the market and it taste good,,positive,positive,Effectiveness: one of the best energy gels in the market and it taste good,google,[],0,0,[],[],[],[],0.0,none,relevant,Product Attribute,effectiveness: one best energy gels market taste good,14,8,6,effectiveness,2,"{'effectiveness': 'explicit', 'taste': 'keyword'}","{'effectiveness': ['effectiveness:'], 'taste': ['taste']}",effectiveness: one best energy gel market taste good,,0.9788165092468262,0.783053207397461
431,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2025-08-15,Effectiveness: bagus,Effectiveness: bagus,[],neutral,['effectiveness'],effectiveness: bagus,,neutral,neutral,Effectiveness: bagus,google,[],0,0,[],[],[],[],0.0,none,relevant,Product Attribute,effectiveness: bagus,2,2,0,effectiveness,1,{'effectiveness': 'explicit'},{'effectiveness': ['effectiveness:']},effectiveness: bagus,,0.0,0.0
432,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2025-08-15,"Ngam, harga yang berpatutan, keseluruhan adalah ok, puas hati","Ngam, reasonable price, overall is ok, satisfied",[],neutral,['price'],"ngam, reasonable price, overall is ok, satisfied",,positive,positive,"Ngam, harga yang berpatutan, keseluruhan adalah ok, puas hati",google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,"ngam, reasonable price, overall ok, satisfied",7,6,1,price,1,{'price': 'keyword'},{'price': ['price']},"ngam, reasonable price, overall ok, satisfy",,0.8939249515533447,0.7151399612426759
433,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2025-06-23,Fast shipping by seller and courier,Fast shipping by seller and courier,[],neutral,"['delivery', 'seller']",fast shipping by seller and courier,,positive,positive,Fast shipping by seller and courier,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,fast shipping seller courier,6,4,2,delivery,2,"{'delivery': 'keyword', 'seller': 'keyword'}","{'delivery': ['courier', 'fast', 'shipping'], 'seller': ['seller']}",fast shipping seller courier,,0.804893434047699,0.6439147472381592
434,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2025-06-23,Packed well,Packed well,[],neutral,['packaging'],packed well,,positive,positive,Packed well,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,packed well,2,2,0,packaging,1,{'packaging': 'keyword'},"{'packaging': ['packed', 'well']}",pack well,,0.7390871644020081,0.5912697315216064
436,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2025-02-28,Effectiveness: bagus,Effectiveness: bagus,[],neutral,['effectiveness'],effectiveness: bagus,,neutral,neutral,Effectiveness: bagus,google,[],0,0,[],[],[],[],0.0,none,relevant,Product Attribute,effectiveness: bagus,2,2,0,effectiveness,1,{'effectiveness': 'explicit'},{'effectiveness': ['effectiveness:']},effectiveness: bagus,,0.0,0.0
437,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2025-02-28,"Quality: insyaAllah berkesan, penghantaran yang pantas, harga yang munasabah","Quality: God willing, effective, fast delivery, reasonable price",[],neutral,"['quality', 'effectiveness', 'delivery', 'price']","quality: god willing, effective, fast delivery, reasonable price",,positive,positive,"Quality: insya Allah berkesan, penghantaran yang pantas, harga yang munasabah",google,[],0,0,[],[],[],[],0.0,none,relevant,Product Attribute,"quality: god willing, effective, fast delivery, reasonable price",8,8,0,quality,4,"{'quality': 'explicit', 'effectiveness': 'keyword', 'delivery': 'keyword', 'price': 'keyword'}","{'quality': ['quality:'], 'effectiveness': ['effective'], 'delivery': ['delivery', 'fast'], 'price': ['price']}","quality: god willing, effective, fast delivery, reasonable price",,0.9032778739929199,0.722622299194336
438,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2025-06-24,Quality: baik,Quality: good,[],neutral,['quality'],quality: good,,positive,positive,Quality: baik,google,[],0,0,[],[],[],[],0.0,none,relevant,Product Attribute,quality: good,2,2,0,quality,1,{'quality': 'explicit'},{'quality': ['quality:']},quality: good,,0.902062177658081,0.7216497421264649
439,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2025-06-24,Effectiveness: terbaik,Effectiveness: best,[],neutral,['effectiveness'],effectiveness: best,,positive,positive,Effectiveness: terbaik,google,[],0,0,[],[],[],[],0.0,none,relevant,Product Attribute,effectiveness: best,2,2,0,effectiveness,1,{'effectiveness': 'explicit'},{'effectiveness': ['effectiveness:']},effectiveness: best,,0.7701840400695801,0.6161472320556641
440,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2025-06-24,Brg baik,good stuff,[],neutral,[],good stuff,,positive,positive,barang baik,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,good stuff,2,2,0,,0,{},{},good stuff,,0.8558213114738464,0.6846570491790772
441,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2025-06-24,seller Pon terbaik Dan memahami,The seller is the best and understands,[],neutral,['seller'],the seller is the best and understands,,positive,positive,seller pun terbaik Dan memahami,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,seller best understands,7,3,4,seller,1,{'seller': 'keyword'},{'seller': ['seller']},seller best understands,,0.937878429889679,0.7503027439117432
442,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2021-09-28,All items received in good condition,All items received in good condition,[],neutral,[],all items received in good condition,,positive,positive,All items received in good condition,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,items received good condition,6,4,2,,0,{},{},items receive good condition,,0.8422075510025024,0.673766040802002
443,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2021-09-28,"Expire dates were exactly the same as advertised, very transparent in business 👍🏼👍🏼👍🏼","Expire dates were exactly the same as advertised, very transparent in business 👍🏼👍🏼👍🏼","['👍', '👍', '👍']",positive,['expiry'],"expire dates were exactly the same as advertised, very transparent in business",,positive,positive,"Expire dates were exactly the same as advertised, very transparent in business 👍🏼👍🏼👍🏼",google,['👍'],3,1,"['approval', 'approval', 'approval']",['approval'],"['positive', 'positive', 'positive']",['positive'],0.5221143473570651,medium,relevant,General Product Review,"expire dates exactly advertised, very transparent business",12,7,5,expiry,1,{'expiry': 'keyword'},{'expiry': ['expire']},"expire date exactly advertise, very transparent business",,0.829268217086792,0.7678374431408467
444,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2021-09-28,"I got 2 extra energy gel as complimentary gifts, thanks","I got 2 extra energy gel as complimentary gifts, thanks",[],neutral,['effectiveness'],"i got 2 extra energy gel as complimentary gifts, thanks",,positive,positive,"I got 2 extra energy gel as complimentary gifts, thanks",google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,"got extra energy gel complimentary gifts, thanks",10,7,3,effectiveness,1,{'effectiveness': 'keyword'},{'effectiveness': ['energy']},"get extra energy gel complimentary gift, thanks",,0.8564115166664124,0.6851292133331299
445,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2021-09-28,"Recommended and trusted seller, you can buy with ease of mind","Recommended and trusted seller, you can buy with ease of mind",[],neutral,['seller'],"recommended and trusted seller, you can buy with ease of mind",,positive,positive,"Recommended and trusted seller, you can buy with ease of mind",google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,"recommended trusted seller, buy ease mind",11,6,5,seller,1,{'seller': 'keyword'},{'seller': ['seller']},"recommend trusted seller, buy ease mind",,0.9225037693977356,0.7380030155181885
447,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2023-10-25,Effectiveness: not try yet,Effectiveness: not try yet,[],neutral,['effectiveness'],effectiveness: not try yet,,neutral,neutral,Effectiveness: not try yet,google,[],0,0,[],[],[],[],0.0,none,relevant,Product Attribute,effectiveness: not try yet,4,4,0,effectiveness,1,{'effectiveness': 'explicit'},{'effectiveness': ['effectiveness:']},effectiveness: not try yet,,0.0,0.0
448,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2023-10-25,Quality: 🤷‍♀️,Quality: 🤷‍♀️,['🤷'],neutral,['quality'],quality:,,neutral,neutral,Quality: 🤷‍♀️,google,['🤷'],1,1,['unsure'],['unsure'],['neutral'],['neutral'],0.0,none,relevant,Product Attribute + Emoji,quality:,1,1,0,quality,1,{'quality': 'explicit'},{'quality': ['quality:']},quality:,,0.0,0.0
449,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2023-10-25,"Ship cepat, mantap seller","Fast ship, great seller",[],neutral,"['delivery', 'seller']","fast ship, great seller",,positive,positive,"Ship cepat, mantap seller",google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,"fast ship, great seller",4,4,0,delivery,2,"{'delivery': 'keyword', 'seller': 'keyword'}","{'delivery': ['fast', 'ship'], 'seller': ['seller']}","fast ship, great seller",,0.9449822902679443,0.7559858322143556
450,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2023-10-25,"Tak try lagi,hope efektif dan kena dgn tekak🏃⚡","Not trying again, hope it's effective and hits the throat🏃⚡","['🏃', '⚡']",neutral,['effectiveness'],"not trying again, hope it's effective and hits the throat",,negative,negative,"Tak try lagi,hope efektif dan kena dengan tekak🏃⚡",google,"['🏃', '⚡']",2,2,"['running', 'energy']","['running', 'energy']","['neutral', 'context']","['neutral', 'context']",0.0,none,relevant,General Product Review,"not trying again, hope effective hits throat",10,7,3,effectiveness,1,{'effectiveness': 'keyword'},{'effectiveness': ['effective']},"not try again, hope effective hit throat",,-0.5065523386001587,-0.405241870880127
451,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2025-09-26,Mana nak cari seller proceed penghantaran pantas camni,Where to find a seller proceed fast delivery?,[],neutral,"['delivery', 'seller']",where to find a seller proceed fast delivery,,neutral,neutral,Mana nak cari seller proceed penghantaran pantas camni,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,find seller proceed fast delivery,8,5,3,delivery,2,"{'delivery': 'keyword', 'seller': 'keyword'}","{'delivery': ['delivery', 'fast'], 'seller': ['seller']}",find seller proceed fast delivery,,0.0,0.0
452,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2025-09-26,Cemerlang👍,Excellent👍,['👍'],positive,[],excellent,,positive,positive,Cemerlang👍,google,['👍'],1,1,['approval'],['approval'],['positive'],['positive'],0.5221143473570651,medium,emoji_review,Emoji Review,excellent,1,1,0,,0,{},{},excellent,,0.9508490562438965,0.8651021144665302
453,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2025-02-10,Quality: terbaik,Quality: best,[],neutral,['quality'],quality: best,,positive,positive,Quality: terbaik,google,[],0,0,[],[],[],[],0.0,none,relevant,Product Attribute,quality: best,2,2,0,quality,1,{'quality': 'explicit'},{'quality': ['quality:']},quality: best,,0.8882303237915039,0.7105842590332032
454,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2025-02-10,Effectiveness: sgt bagus,Effectiveness: very good,[],neutral,['effectiveness'],effectiveness: very good,,positive,positive,Effectiveness: sangat bagus,google,[],0,0,[],[],[],[],0.0,none,relevant,Product Attribute,effectiveness: very good,3,3,0,effectiveness,1,{'effectiveness': 'explicit'},{'effectiveness': ['effectiveness:']},effectiveness: very good,,0.9437621235847473,0.7550096988677979
455,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2025-02-10,Selalu mkn utk bersukan,Always eating for sports,[],neutral,[],always eating for sports,,neutral,neutral,Selalu mkn untuk bersukan,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,always eating sports,4,3,1,,0,{},{},always eat sports,,0.0,0.0
456,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2025-02-10,Extra energy,Extra energy,[],neutral,['effectiveness'],extra energy,,neutral,neutral,Extra energy,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,extra energy,2,2,0,effectiveness,1,{'effectiveness': 'keyword'},{'effectiveness': ['energy']},extra energy,,0.0,0.0
458,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2025-06-10,Effectiveness: haven’t try yet,Effectiveness: have not try yet,[],neutral,['effectiveness'],effectiveness: have not try yet,,neutral,neutral,Effectiveness: have not try yet,google,[],0,0,[],[],[],[],0.0,none,relevant,Product Attribute,effectiveness: not try yet,5,4,1,effectiveness,1,{'effectiveness': 'explicit'},{'effectiveness': ['effectiveness:']},effectiveness: not try yet,,0.0,0.0
459,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2025-06-10,will try for my half marathon this weekend,will try for my half marathon this weekend,[],neutral,['effectiveness'],will try for my half marathon this weekend,,neutral,neutral,will try for my half marathon this weekend,google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,try half marathon weekend,8,4,4,effectiveness,1,{'effectiveness': 'keyword'},{'effectiveness': ['marathon']},try half marathon weekend,,0.0,0.0
460,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2025-06-10,Quality: very good,Quality: very good,[],neutral,['quality'],quality: very good,,positive,positive,Quality: very good,google,[],0,0,[],[],[],[],0.0,none,relevant,Product Attribute,quality: very good,3,3,0,quality,1,{'quality': 'explicit'},{'quality': ['quality:']},quality: very good,,0.9654648303985596,0.7723718643188477
461,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2025-06-10,"Fast delivery, pack nicely","Fast delivery, pack nicely",[],neutral,['delivery'],"fast delivery, pack nicely",,positive,positive,"Fast delivery, pack nicely",google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,"fast delivery, pack nicely",4,4,0,delivery,1,{'delivery': 'keyword'},"{'delivery': ['delivery', 'fast']}","fast delivery, pack nicely",,0.9360285997390747,0.7488228797912598
462,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2024-07-11,Quality: good,Quality: good,[],neutral,['quality'],quality: good,,positive,positive,Quality: good,google,[],0,0,[],[],[],[],0.0,none,relevant,Product Attribute,quality: good,2,2,0,quality,1,{'quality': 'explicit'},{'quality': ['quality:']},quality: good,,0.902062177658081,0.7216497421264649
463,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2024-07-11,Effectiveness: okay,Effectiveness: okay,[],neutral,['effectiveness'],effectiveness: okay,,neutral,neutral,Effectiveness: okay,google,[],0,0,[],[],[],[],0.0,none,relevant,Product Attribute,effectiveness: okay,2,2,0,effectiveness,1,{'effectiveness': 'explicit'},{'effectiveness': ['effectiveness:']},effectiveness: okay,,0.0,0.0
464,Hammer_Energy_Gel.json,Hammer_Energy_Gel,Energy Gel,Hammer,Science In Sport GO ISOTONIC Energy Gel (60ml) | Shopee Malaysia,5,2024-07-11,"Good quality, trusted, flavourful, for review can search on tiktok","Good quality, trusted, flavourful, for review can search on tiktok",[],neutral,['quality'],"good quality, trusted, flavourful, for review can search on tiktok",,positive,positive,"Good quality, trusted, flavourful, for review can search on tiktok",google,[],0,0,[],[],[],[],0.0,none,relevant,General Product Review,"good quality, trusted, flavourful, review search tiktok",10,7,3,quality,1,{'quality': 'keyword'},{'quality': ['quality']},"good quality, trust, flavourful, review search tiktok",,0.9254112839698792,0.7403290271759033
